loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,state
19:01.5,1401,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693141,51.11867905,73.44503784,-49.13085938,10.29777622,1.912431121,25,86246.26519,0.781661987,-0.140792847,-0.61289978,86246.25347,-0.001079113,0.031751272,-0.00521367,86246.21843,0.498286985,0.921000904,0.129704419,-0.001513799,-0.001199138,0.001477725,-0.011229784,-0.018516615,-0.012866791,XArbitraryZVertical,-0.053082946,0.444084995,0.248334753,0.859244185,0.789519608,-0.129341051,-0.599941432,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:01.5,1402,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,51.53743362,73.44503784,-49.39916992,10.29631805,1.910972238,25,86246.32472,0.785263062,-0.111236572,-0.586105347,86246.28852,-0.000991229,0.010602577,-0.007413442,86246.28852,0.49827323,0.920664897,0.129290574,0.000600404,0.008327611,0.000469673,0.003531966,0.016244512,0.016681906,XArbitraryZVertical,-0.05321892,0.443901148,0.248251815,0.859354731,0.789360464,-0.128930673,-0.600239038,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:01.6,1403,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,51.11867905,73.51422119,-49.33215332,10.29162884,1.906283021,25,86246.38421,0.783584595,-0.140686035,-0.599624634,86246.35862,-0.00196488,-0.022191056,-0.00754154,86246.35862,0.498380848,0.920199836,0.129813769,-0.000372278,-0.024468055,0.000343217,-0.005625984,-0.008276349,-0.010686698,XArbitraryZVertical,-0.052956536,0.443748847,0.248419023,0.859401277,0.789027452,-0.129449487,-0.600565135,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:01.7,1404,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,51.22336578,73.41040039,-49.36560059,10.29268456,1.907338858,25,86246.44376,0.781997681,-0.136306763,-0.609588623,86246.4287,0.001061536,0.032816004,-0.00624751,86246.39366,0.498336427,0.920734142,0.129605646,0.000627193,-0.00119332,0.000436722,-0.005785081,-0.011442929,0.000535124,XArbitraryZVertical,-0.053103936,0.443959562,0.248342561,0.859305447,0.789369702,-0.129243106,-0.600159764,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:01.7,1405,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,51.22336578,73.41040039,-49.70092773,10.30256844,1.917223096,25,86246.50329,0.791229248,-0.112472534,-0.587020874,86246.49877,-0.00196781,-0.010547716,-0.009625729,86246.46374,0.498312867,0.920342238,0.129588115,-0.002588357,0.006205542,0.000422707,-0.001431745,0.002898207,0.014487165,XArbitraryZVertical,-0.053057702,0.443790108,0.248339199,0.859396802,0.789136231,-0.129225716,-0.600470424,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:01.8,1406,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,50.80461121,72.99539185,-49.36560059,10.3099556,1.924610138,25,86246.56282,0.779418945,-0.146942139,-0.603637695,86246.53384,0.000184557,-0.024299747,-0.008586564,86246.49877,0.498382079,0.919925515,0.129769263,-0.000376834,-0.012825608,-0.001743583,-0.004016204,0.013392776,0.004578382,XArbitraryZVertical,-0.052942177,0.443626647,0.248417579,0.859465665,0.788867295,-0.129405349,-0.600785077,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:01.8,1407,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,51.78171158,73.27212524,-49.63391113,10.31189156,1.926546097,25,86246.62235,0.784332275,-0.125671387,-0.602279663,86246.60392,-0.002143578,0.031749674,-0.005226187,86246.56887,0.498385451,0.920490209,0.129774457,0.000637687,0.00515871,-0.001667935,-0.009786932,-0.017531639,-0.00329862,XArbitraryZVertical,-0.053010794,0.443869708,0.248405148,0.859339526,0.789205849,-0.129410505,-0.600339055,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:01.9,1408,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,51.46763992,73.51422119,-49.39916992,10.31107521,1.925730109,25,86246.68189,0.788208008,-0.120605469,-0.584411621,86246.674,0.000172839,-0.01477575,-0.009615609,86246.63897,0.498383261,0.92028956,0.129467561,-0.001557715,0.012547974,0.001517199,0.000662692,0.01858677,0.015072222,XArbitraryZVertical,-0.053119436,0.443753992,0.248345821,0.859409724,0.789116979,-0.129106179,-0.600521445,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.0,1409,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,51.50253677,73.0645752,-49.29852295,10.31021214,1.924866557,25,86246.74141,0.781982422,-0.147949219,-0.612258911,86246.70906,0.001243164,-0.022182534,-0.00856659,86246.70906,0.498402084,0.920149683,0.12999119,0.002833086,-0.024462098,-0.000686899,-0.005379211,-0.01280013,-0.0107526,XArbitraryZVertical,-0.052877519,0.443743818,0.248466295,0.859395073,0.788979053,-0.12962541,-0.600590765,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.0,1410,1432693141,31.76600582,-106.4510518,1135.043,0,0.703125,3,10,-9999,1432693142,51.78171158,73.47964478,-49.7010498,10.30823326,1.922887444,25,86246.80094,0.787384033,-0.115875244,-0.5962677,86246.77915,-0.002090848,0.028587436,-0.008425176,86246.7441,0.498373345,0.920218541,0.130049845,-0.00042174,-0.00754563,0.00039787,-0.007031945,-0.018265652,-0.011727062,XArbitraryZVertical,-0.052854076,0.443779813,0.248464299,0.859378506,0.789014339,-0.129683569,-0.600531876,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.1,1411,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693142,51.53744125,73.30670166,-49.19793701,10.30204964,1.916704416,25,86246.86048,0.78729248,-0.127044678,-0.587402344,86246.84923,0.000213852,-0.013706757,-0.012799685,86246.81417,0.498350515,0.919895403,0.129610384,-0.000497005,0.018900495,0.000486787,-0.000642267,0.013647219,0.014731163,XArbitraryZVertical,-0.053000839,0.44359924,0.248371847,0.859489413,0.788865507,-0.1292478,-0.600821257,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.1,1412,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693142,51.04889297,73.16833496,-48.86248779,10.29761887,1.912273288,25,86246.91999,0.78163147,-0.139831543,-0.612457275,86246.88427,-0.004082093,-0.021132716,-0.008625446,86246.88427,0.498326364,0.919917292,0.129831851,-0.002493509,-0.023412574,-0.000748985,-0.003196103,-0.005817013,-0.006330073,XArbitraryZVertical,-0.052901457,0.443630615,0.24840684,0.859469229,0.78885591,-0.129467413,-0.600786626,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.2,1413,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693142,51.04889297,73.58334351,-49.46630859,10.30130959,1.915964007,25,86246.97953,0.787384033,-0.110275269,-0.588546753,86246.95437,-0.001029312,0.024354076,-0.007364972,86246.95437,0.498312797,0.92037079,0.129319552,0.000557126,0.022077518,0.000506557,-0.003826333,0.000724543,0.008321076,XArbitraryZVertical,-0.053178535,0.443776511,0.248282657,0.859412691,0.789180934,-0.128959402,-0.600468874,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.3,1414,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693142,51.53744507,73.79086304,-49.53338623,10.3016119,1.916266203,25,86247.03906,0.785919189,-0.139205933,-0.597518921,86247.02446,0.001240234,-0.010539194,-0.01065078,86246.98941,0.49836547,0.919686372,0.129311502,0.000568654,0.012552083,0.001535631,-0.001386584,0.018676156,0.012462768,XArbitraryZVertical,-0.053108764,0.443480212,0.248321808,0.859558631,0.788770616,-0.12895143,-0.601009548,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.3,1415,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693142,51.32806396,74.06759644,-49.33215332,10.29666901,1.911323071,25,86247.09856,0.779708862,-0.133300781,-0.607757568,86247.0595,-0.000917992,-0.015842613,-0.007506652,86247.0595,0.498352338,0.919502568,0.12962344,0.000668985,-0.018122014,0.000366083,-0.002754693,0.002551766,0.001474925,XArbitraryZVertical,-0.052946754,0.443431622,0.248385744,0.859575221,0.788628101,-0.129260749,-0.601130068,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.4,1416,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693142,51.50254822,73.68713379,-48.9631958,10.29104328,1.905697465,25,86247.15807,0.791656494,-0.115249634,-0.585479736,86247.12957,-0.003169961,0.023289344,-0.006331133,86247.12957,0.498311962,0.920088045,0.129657139,-0.00158378,0.02101434,0.001538505,-0.004384778,-0.01590847,-0.000210244,XArbitraryZVertical,-0.052995787,0.443687549,0.248359877,0.8594476,0.788976431,-0.129294172,-0.600665629,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.4,1417,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693142,51.53744507,73.92919922,-49.53338623,10.28025246,1.894906878,25,86247.21761,0.785736084,-0.14541626,-0.604614258,86247.19967,0.000131826,-0.005259211,-0.008519452,86247.16463,0.498283031,0.919896132,0.129440821,-0.000505281,0.021019837,0.000487552,0.0027731,0.013830028,0.01535421,XArbitraryZVertical,-0.053060033,0.443585009,0.248307642,0.859511657,0.788883388,-0.129079655,-0.600833952,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.5,1418,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693142,51.32806396,73.65249634,-49.93585205,10.28514481,1.899799347,25,86247.27715,0.783706665,-0.125198364,-0.601470947,86247.26976,-0.003073288,-0.011618307,-0.006454171,86247.2347,0.498314357,0.91988612,0.129644372,0.001770448,-0.021283144,-0.001761109,-0.001975967,-0.005453601,-0.007313126,XArbitraryZVertical,-0.05297682,0.443599482,0.248363606,0.85949315,0.788856447,-0.129281506,-0.600825906,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.6,1419,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,51.64213562,73.06451416,-49.83526611,10.29668903,1.911343575,25,86247.33666,0.789291382,-0.123886108,-0.587997437,86247.33983,0.001111337,0.020126041,-0.007354852,86247.3048,0.49826643,0.920384816,0.129445065,0.000499371,0.02101111,0.00474694,-0.001822967,0.001260995,0.012877837,XArbitraryZVertical,-0.053115166,0.44379586,0.248288418,0.859404954,0.789176464,-0.129083872,-0.600448012,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.6,1420,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,51.71192551,72.71865845,-50.03649902,10.30346298,1.918117046,25,86247.3962,0.781585693,-0.140274048,-0.609649658,86247.3749,0.001199221,-0.00631542,-0.008510664,86247.3749,0.498213884,0.919503325,0.129862899,0.002784223,-0.008587486,-0.000644239,-0.006056925,0.011334135,0.005529643,XArbitraryZVertical,-0.052811535,0.443458671,0.248375881,0.859572434,0.788603902,-0.129498199,-0.601110697,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.7,1421,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,51.99110031,73.41040039,-49.63409424,10.31077099,1.925425172,25,86247.45571,0.784713745,-0.115234375,-0.589935303,86247.44498,-0.000888697,-0.015835156,-0.009631855,86247.40994,0.498168595,0.919421076,0.129948873,0.002847699,-0.026562018,-0.001772845,-0.002763762,0.000722973,-0.000347919,XArbitraryZVertical,-0.052753718,0.443432794,0.248376417,0.85958918,0.788545609,-0.129583448,-0.601168811,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.651001,88.544,0.0.0.0,33.234.95.54,4,1,
19:02.7,1422,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,51.39786148,73.65255737,-49.26519775,10.30776787,1.922421932,25,86247.51524,0.784469604,-0.131408691,-0.593093872,86247.48002,-0.002126001,0.020110062,-0.004204599,86247.48002,0.498089571,0.91976735,0.129861121,-0.000542182,0.017843651,0.003658606,-0.007100799,-0.01056399,0.001522112,XArbitraryZVertical,-0.052817529,0.443575254,0.248315113,0.859529468,0.788762808,-0.12949644,-0.600902617,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:02.8,1423,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,51.08379364,73.41040039,-50.03649902,10.31542873,1.930082917,25,86247.57477,0.784057617,-0.136077881,-0.608840942,86247.55011,-0.002011752,2.66E-05,-0.008525844,86247.55011,0.498093989,0.919159413,0.129618575,-0.000428749,-0.002240968,-0.000663514,-0.003861122,0.015165961,0.010275555,XArbitraryZVertical,-0.052849,0.443290493,0.248282769,0.859683772,0.788422287,-0.129255921,-0.601401031,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:02.9,1424,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,51.36296082,73.61795044,-49.96942139,10.32118988,1.935843945,25,86247.63432,0.786056519,-0.113052368,-0.583404541,86247.6202,-0.004096741,-0.015843678,-0.008606804,86247.58515,0.498075834,0.919072317,0.129701982,0.002816301,-0.021271635,-0.000695558,-0.000778926,0.013219249,0.007118075,XArbitraryZVertical,-0.052797721,0.443261567,0.248294557,0.859698434,0.788361311,-0.129338637,-0.601463139,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:02.9,1425,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,50.94420624,73.41046143,-49.96936035,10.33544636,1.95010078,25,86247.69383,0.780426025,-0.143157959,-0.601715088,86247.65522,0.001117196,0.012717659,-0.00631835,86247.65522,0.497996189,0.919530215,0.129910057,0.002699669,0.010455773,0.001542011,-0.008311274,-0.014909999,-0.009799832,XArbitraryZVertical,-0.052746001,0.443480513,0.248291389,0.8595896,0.788615227,-0.129544958,-0.601085782,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.0,1426,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,51.11868668,73.37585449,-49.80169678,10.3429184,1.957573056,25,86247.75337,0.781600952,-0.124908447,-0.601470947,86247.72533,-0.001979528,0.004269047,-0.011698734,86247.72533,0.497863622,0.918994651,0.1296477,-0.000399012,0.002012875,-0.003841679,0.000177737,0.010235735,0.015179166,XArbitraryZVertical,-0.052764768,0.443228556,0.248194132,0.859746474,0.788320184,-0.129284814,-0.601528645,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.0,1427,1432693142,31.76600582,-106.4510518,1135.041,0,0.703125,3,10,-9999,1432693143,51.39786148,73.65255737,-49.19799805,10.3365078,1.9511621,25,86247.8129,0.788299561,-0.119888306,-0.585525513,86247.79542,-0.004061587,-0.017951836,-0.010739463,86247.76038,0.497874702,0.91878341,0.129965785,0.000683811,-0.014919141,-0.001762355,-0.006559423,0.004691768,0.000199235,XArbitraryZVertical,-0.052602013,0.443168069,0.248270391,0.85976561,0.788160384,-0.129600212,-0.601670206,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.1,1428,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693143,51.11869431,73.65258789,-48.99682617,10.33314228,1.94779706,25,86247.87243,0.78527832,-0.138244629,-0.60647583,86247.86551,-0.003137736,0.027531759,-0.009504023,86247.83046,0.497893646,0.919412403,0.129888044,-0.001536021,0.00199269,0.001459613,-0.007128829,-0.012841372,0.000762331,XArbitraryZVertical,-0.052718257,0.443430462,0.248245856,0.859630273,0.788546681,-0.129523128,-0.601180434,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.2,1429,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693143,51.18848419,73.51425171,-49.53344727,10.3333292,1.947983742,25,86247.93196,0.783569336,-0.1144104,-0.589172363,86247.90053,-0.002038117,0.0095469,-0.008492288,86247.90053,0.497851881,0.91921013,0.129440467,-0.00045912,0.007296252,-0.000637952,-0.003604739,0.015660731,0.011149788,XArbitraryZVertical,-0.052879451,0.443301545,0.248140427,0.859717298,0.788471043,-0.129079312,-0.601374984,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.2,1430,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693143,51.04889679,73.58343506,-49.66766357,10.34049892,1.955153346,25,86247.99149,0.782958984,-0.134552002,-0.591781616,86247.97063,-0.003014698,-0.022188926,-0.008616658,86247.97063,0.497955513,0.919028822,0.12981868,-0.001434817,-0.024440482,-0.000761038,-0.007241003,-0.009125972,-0.009061629,XArbitraryZVertical,-0.052714665,0.443257279,0.248268177,0.85971336,0.788323164,-0.129454345,-0.601488292,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.3,1431,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693143,51.36296082,73.47967529,-49.36578369,10.34353638,1.958190799,25,86248.05102,0.781265259,-0.135894775,-0.613494873,86248.04072,-0.004263721,0.028573055,-0.005262406,86248.00568,0.497930196,0.919224841,0.129958263,-0.000437364,-0.005401932,0.000381602,-0.007558139,-0.016616959,-0.012217854,XArbitraryZVertical,-0.052672397,0.443355637,0.248281069,0.859661508,0.788426697,-0.129592761,-0.60132277,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.3,1432,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693143,51.57234192,73.68716431,-49.43280029,10.34081936,1.955474257,25,86248.11055,0.788345337,-0.11416626,-0.58782959,86248.07576,0.001134773,0.016956347,-0.008428639,86248.07576,0.497894831,0.919160937,0.129577517,0.002712099,0.014711661,-0.000576376,-0.001546921,0.011569949,0.0137108,XArbitraryZVertical,-0.052822986,0.443292457,0.248188607,0.859711548,0.788427413,-0.129215211,-0.601403058,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.4,1433,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693143,51.11868668,73.79092407,-49.80169678,10.34570122,1.960355401,25,86248.17007,0.783035278,-0.143783569,-0.602767944,86248.14585,-0.001920938,-0.022179871,-0.010729343,86248.14585,0.49785933,0.918986433,0.12983371,-0.000342842,-0.024425477,-0.002875937,-0.006039032,-0.001374863,-0.002696997,XArbitraryZVertical,-0.052681519,0.443243038,0.248231064,0.85973345,0.788296103,-0.129469261,-0.601520538,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.5,1434,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693143,51.67702484,73.168396,-50.00299072,10.35021591,1.964870214,25,86248.2296,0.780258179,-0.124420166,-0.602340698,86248.21594,-0.002117213,0.022229406,-0.005259743,86248.18089,0.497903797,0.919311538,0.129840229,-0.001492238,-0.009628761,0.000351501,-0.006462759,-0.009089345,-0.011071495,XArbitraryZVertical,-0.052728879,0.44338224,0.248242963,0.85965533,0.788490951,-0.129475713,-0.601263702,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.5,1435,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693143,51.78171158,72.8571167,-49.96942139,10.3527422,1.967396855,25,86248.28911,0.788482666,-0.123092651,-0.590316772,86248.28604,-0.000994158,0.006367618,-0.006365754,86248.25098,0.497963163,0.919417339,0.129496325,-0.001583574,0.016821308,0.001503691,0.000228429,-0.000290348,0.008754241,XArbitraryZVertical,-0.052905426,0.443393046,0.248194365,0.859652941,0.788589954,-0.1291347,-0.601207256,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.6,1436,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693144,51.71191406,72.6496582,-49.36578369,10.35248375,1.96713829,25,86248.34866,0.781021118,-0.144058228,-0.610290527,86248.32107,-0.001959021,-0.019013905,-0.008592956,86248.32107,0.498058599,0.919063357,0.129655984,-0.000384121,-0.021251779,-0.000742755,-0.00399787,0.008901176,0.002261193,XArbitraryZVertical,-0.052812887,0.443253741,0.24827785,0.859706362,0.788360655,-0.129293025,-0.601473868,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
19:03.7,1437,1432693143,31.76600582,-106.4510518,1135.002,0,0.703125,3,10,-9999,1432693144,51.18846893,72.89169312,-49.39935303,10.35536575,1.970020413,25,86248.4082,0.783172607,-0.116638184,-0.591644287,86248.39116,0.001099619,0.013771739,-0.00525202,86248.35611,0.49804195,0.919352798,0.129845895,0.001718883,-0.017020946,0.00036031,-0.007494063,-0.014576891,-0.009059795,XArbitraryZVertical,-0.052762153,0.443396875,0.248302431,0.859628565,0.78851521,-0.129481331,-0.601230741,0,0,0,-1,86215.27121,stationary,1,18:30.6,null,0,0,0,0,null,0,-0.6594238,88.54408,0.0.0.0,33.234.95.54,4,1,
